SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT.1,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
GRC.1.0.319.0.UCTGI,GRC,1.0,0.0,319.0,0.0,UCTGI,Greece,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4190271,5.6425274,5.2053519,5.3383462,5.6719602,5.4655817,6.1476388,5.9067756,6.0426428,6.5297303,6.0208433,6.3598096,6.8208353,6.3212243,6.8000267,6.0449798,4.8000985,5.1549453,4.8205109,5.0274933,5.0734796,5.3391213,5.3010946,4.7554016,4.7251014,5.4476543,5.6936205,5.5716994,5.3855069,5.6013001,5.7470874,5.5228832
ESP.1.0.319.0.UCTGI,ESP,1.0,0.0,319.0,0.0,UCTGI,Spain,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2321823,4.0724334,4.0763357,3.9639354,3.9526781,4.020421,4.0343359,4.1647549,4.3049373,4.5099232,4.6738468,4.6970276,5.043242,5.3285055,5.7203702,5.7070311,5.754054,5.6325316,5.424062,5.3970888,5.3655925,5.1720131,5.0599817,5.0835783,5.1380303,5.8652302,5.7686362,5.7533002,5.7263983,5.6935562,5.7126035,5.6960043
FRA.1.0.319.0.UCTGI,FRA,1.0,0.0,319.0,0.0,UCTGI,France,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,5.0998533,4.9395347,5.1974037,5.1996237,5.2602431,5.3662469,5.2984845,5.2930742,5.0788213,5.2005931,5.2009265,4.919083,4.9637213,5.1236894,5.3803169,5.7858448,5.3521841,5.4630968,5.6906894,5.7327104,5.1364552,5.0854891,5.1470383,4.9600054,5.1590402,5.0633762,5.1162199,5.1334592,5.0301221,4.9026556,4.9137394,5.365603,5.3808747,5.2769902,5.3544468,5.3816963,5.2867971,5.2504186,5.2066942,5.2640846,5.2169458,5.2097379,5.4527114,5.4256685,5.4875642,5.4846614,5.6562287,5.4877296,5.4200688
HRV.1.0.319.0.UCTGI,HRV,1.0,0.0,319.0,0.0,UCTGI,Croatia,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3500253,7.5122794,7.5489557,8.138901,8.8941364,8.2201944,7.5186977,8.2312351,7.6062041,7.266638,7.4745835,7.4930587,7.6761773,7.7759636,7.8497918,7.9703778,8.1476928,8.1637291,8.2150332,8.5144809,8.2969085,8.2249905,8.1362391,8.0717209,8.4015875,8.7151769,8.3912002,7.74428,7.8282115,7.651638,7.6096249,7.5754879
ITA.1.0.319.0.UCTGI,ITA,1.0,0.0,319.0,0.0,UCTGI,Italy,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5375115,4.5113059,4.4937793,4.6230612,4.6914368,4.7565596,5.0411001,4.9929831,5.0793705,5.1579017,5.3190868,5.0220397,5.0380014,5.2552176,5.6314385,5.6109458,5.4847999,5.6058598,5.718266,5.6157861,5.6073619,5.6837622,5.6615303,5.6543562,5.6012338,6.1287587,6.0478997,6.003841,5.7091128,5.7142774,5.9207375,5.9051087
CYP.1.0.319.0.UCTGI,CYP,1.0,0.0,319.0,0.0,UCTGI,Cyprus,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2854374,1.2444389,2.4840448,4.1932586,4.3209927,3.3600819,4.5038535,4.9557802,4.8142159,3.8314314,3.9750889,4.3837527,4.3811085,4.4730172,5.0017536,4.5490678,4.5457567,4.2835812,4.1396093,3.7259478,3.8943054,3.5831832,3.6317646,3.7816762,4.3754821,4.1982444,4.1814505,4.3367966,4.1531604,3.9618559,3.8374041,3.7869701
LVA.1.0.319.0.UCTGI,LVA,1.0,0.0,319.0,0.0,UCTGI,Latvia,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9697799,7.148044,7.1449258,7.6226174,7.5456042,6.9127018,7.6736807,7.8998703,8.5384408,8.562246,7.0118801,6.6345051,5.9510454,6.7141032,6.509242,6.9341702,7.2126968,6.5290393,6.721157,6.7589975,6.6759714,6.2089944,6.212407,6.0740357,6.5581561,6.73117,6.4427154,7.1736502,6.2550158,7.2680282,7.2623863,7.1549168
LTU.1.0.319.0.UCTGI,LTU,1.0,0.0,319.0,0.0,UCTGI,Lithuania,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0206763,8.5732804,9.5951253,9.241128,6.9198299,7.252561,6.0313614,6.2677722,5.9204707,5.5594994,5.5579963,5.8313496,5.1112383,5.5686272,5.6470323,6.4420789,5.1840507,5.028515,4.7129626,4.6668331,4.9707925,4.7255717,4.5313315,4.2513831,4.2746404,4.4520392,4.2403217,4.2509529,3.9976781,4.3428037,4.5041271,4.4070312
LUX.1.0.319.0.UCTGI,LUX,1.0,0.0,319.0,0.0,UCTGI,Luxembourg,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7921997,4.1444396,4.0083093,3.8523481,3.5930437,3.7172578,3.8728403,4.1438418,4.3090613,4.2239296,4.2007543,3.8060808,3.5495817,3.765775,4.2925947,4.1422343,4.0718834,4.1341402,3.9043485,3.7960222,3.9690039,4.0567306,4.0555604,4.1102334,4.2594663,4.3264343,4.1915616,4.4617498,4.650432,4.6395933,4.5726156,4.4831784
HUN.1.0.319.0.UCTGI,HUN,1.0,0.0,319.0,0.0,UCTGI,Hungary,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7784556,7.0761307,6.9148725,6.5529381,6.8071603,6.7018178,6.5356902,6.476139,6.6206013,6.3572359,6.3171403,6.4421893,6.3375113,7.0860779,7.6984298,7.6946473,7.3456444,7.3538152,7.4220824,7.6509934,7.8119278,7.4530015,8.1406874,8.1598299,8.6724545,8.7616913,8.6677524,8.6105281,8.7893119,8.013754,8.1244776,8.1599032
MLT.1.0.319.0.UCTGI,MLT,1.0,0.0,319.0,0.0,UCTGI,Malta,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9956894,4.9601969,4.9166461,4.4865541,4.3866652,4.9125856,4.5037551,4.6133743,4.8118425,5.2380272,4.7967975,5.4901247,5.2923147,6.2887636,5.8082113,5.9909822,6.2293735,6.5178502,5.8811373,5.837876,5.813288,5.7720948,5.7204487,6.0708056,6.6375865,8.2915267,7.4880358,7.1356298,7.1136569,7.2201421,7.1729374,7.2770918
NLD.1.0.319.0.UCTGI,NLD,1.0,0.0,319.0,0.0,UCTGI,Netherlands,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.248182,6.1280046,5.9365363,5.8482065,5.732334,5.8077228,6.0148134,6.2286613,6.5439764,6.4390027,6.2214123,6.0717277,6.2589218,6.1142425,6.7440211,6.7843713,6.5068832,6.3685752,6.2883226,6.454503,6.1938713,5.9756309,5.8554113,5.9130695,5.8910513,6.2613983,6.3772082,6.0939607,6.2965589,6.2920607,6.2860434,6.2661831
AUT.1.0.319.0.UCTGI,AUT,1.0,0.0,319.0,0.0,UCTGI,Austria,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9971009,6.1544683,5.5953193,5.6231576,5.7319699,5.474462,5.5268668,5.5954624,5.6959979,5.6873292,6.4572307,6.4723663,6.1127594,6.3879674,6.7603734,6.7607682,6.5616035,6.5111338,6.5837378,6.4971839,6.45257,6.3700931,6.2846067,6.2403232,6.3035768,6.8114652,7.4229739,7.0690231,6.9973099,6.8767423,6.7966751,6.669556
POL.1.0.319.0.UCTGI,POL,1.0,0.0,319.0,0.0,UCTGI,Poland,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9960535,7.2994317,6.8646429,6.9643256,6.6573834,6.6325736,6.8411636,6.8513427,6.7714038,6.4741785,6.1717439,6.2216839,6.1059499,6.3066337,5.9601903,6.2599799,5.6784969,5.7025401,5.7229107,5.7385985,5.6466309,5.5312868,5.5079135,5.5838017,5.6166373,5.7336106,5.8424929,6.2601545,6.6233636,6.413418,6.5510086,6.5394002
PRT.1.0.319.0.UCTGI,PRT,1.0,0.0,319.0,0.0,UCTGI,Portugal,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2568362,4.3500062,4.2743662,4.2127145,4.3613341,4.5913057,4.5520159,4.4961126,4.6301767,4.7914464,5.0154933,5.000046,5.3391375,5.4407866,6.113167,5.84181,5.9777788,5.6845681,5.5559185,5.6260684,5.5217963,5.5097428,5.3626137,5.2424991,5.08989,5.4333945,5.5269495,5.3928337,5.2015763,5.2901728,5.2901728,5.4527625
ROM.1.0.319.0.UCTGI,ROM,1.0,0.0,319.0,0.0,UCTGI,Romania,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1020156,5.9046164,7.8811456,6.6469951,9.5979422,9.4507321,7.6591641,6.9146886,6.9487634,5.6505358,6.4944839,6.1046042,6.3650144,6.2748851,6.0490138,5.3545256,5.4385382,5.738483,5.7674064,6.0476002,5.9338689,5.6770839,5.2378489,5.1231253,5.7174434,6.0118766,6.0242234,5.8224621,6.1440936,6.7844146,6.6600269,6.5179548
SVN.1.0.319.0.UCTGI,SVN,1.0,0.0,319.0,0.0,UCTGI,Slovenia,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2205665,6.1915698,5.9588529,6.1186773,6.2533857,6.508249,6.3232296,6.4869763,6.2061747,6.0200475,6.0383855,6.0296014,5.660804,6.1018148,6.6509537,6.8143879,7.1528872,6.9216872,6.8550581,6.6192338,6.6503281,6.4962377,6.3340988,6.2846385,6.0875127,6.1353012,6.5491863,6.6010388,6.5463939,6.7651382,6.6856147,6.6834189
SVK.1.0.319.0.UCTGI,SVK,1.0,0.0,319.0,0.0,UCTGI,Slovakia,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7812152,8.6771611,7.5537717,7.2578728,5.7356258,6.2506283,6.2528911,5.6760727,5.6543279,5.2214547,5.2563952,5.9465056,5.1984238,4.8810728,6.0889727,5.9247699,5.8709027,5.8231916,5.7633255,5.7353293,5.8859383,5.5438777,5.6937134,5.4219373,5.3860769,5.465085,5.606904,5.9931746,5.4075498,5.8926246,5.9198926,5.6946029
FIN.1.0.319.0.UCTGI,FIN,1.0,0.0,319.0,0.0,UCTGI,Finland,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,5.2847858,5.5965423,5.8250192,5.8936699,5.7392881,5.8885538,6.0872509,6.1176184,6.2088668,6.3903727,6.6284174,6.8079601,6.9799698,6.700671,6.5553174,7.1507713,8.1782885,8.3636096,8.3094523,8.1964212,8.1032767,8.2381321,8.1912896,7.6317559,7.5933106,7.4780403,7.6576795,8.1763676,8.4481327,8.5050491,8.6399135,8.7272433,8.703671,9.1519822,10.3309764,10.372209,10.2855986,10.6653425,10.990334,10.962085,9.906181,9.8133202,9.5992096,9.6875876,9.8030337,10.2124905,10.4886559,10.4364883,11.5703205,11.7955457,11.5495105,11.3499516
SWE.1.0.319.0.UCTGI,SWE,1.0,0.0,319.0,0.0,UCTGI,Sweden,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2601103,11.1954584,9.5427325,9.0928082,8.913825,9.2237218,8.8312829,8.2998518,8.3492528,8.4595349,8.3762521,8.1163157,8.1192536,8.1496988,7.9216195,8.2053687,8.76684,8.4756687,8.3980258,8.508363,8.9475305,8.8498752,8.5271442,8.5201643,8.3075,8.3632807,8.1419021,8.3715961,8.1740738,8.3593071,8.4848285,8.9242649,8.6810631,8.1767673
GBR.1.0.319.0.UCTGI,GBR,1.0,0.0,319.0,0.0,UCTGI,United Kingdom,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6532335,8.6157637,8.548502
MNE.1.0.319.0.UCTGI,MNE,1.0,0.0,319.0,0.0,UCTGI,Montenegro,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKD.1.0.319.0.UCTGI,MKD,1.0,0.0,319.0,0.0,UCTGI,North Macedonia,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.374298,3.6669017,3.3468793,2.7555214,2.5732652,2.450725,2.6917506,2.8637473,2.768261
SRB.1.0.319.0.UCTGI,SRB,1.0,0.0,319.0,0.0,UCTGI,Serbia,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR.1.0.319.0.UCTGI,TUR,1.0,0.0,319.0,0.0,UCTGI,Turkey,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4793218,4.7247659,4.3913795,4.8811593,5.0248154,4.9040444,5.0281185,5.3052731,5.4358239,5.0664028,4.8895609,4.5764916,4.2651401,4.3412373,4.5816233,4.5570365,4.4927624,4.3381049
ISL.1.0.319.0.UCTGI,ISL,1.0,0.0,319.0,0.0,UCTGI,Iceland,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5855126,8.0008759,8.5250673,8.4569517,9.1700045,9.2250088,9.0808315,9.3511021,9.3606149,9.4968104,9.8560419,9.8757972,9.8043636,9.9584916,9.9997759,9.7458994,9.4728094,8.9395299,8.5943654,8.7467718,8.9355084,8.8692594,9.8259017,9.7965153,9.3256478,9.3954756,9.7807912,9.9892653,9.9279523
NOR.1.0.319.0.UCTGI,NOR,1.0,0.0,319.0,0.0,UCTGI,Norway,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1318959,6.7466473,6.5605341,6.6619518,6.5809266,5.9532897,6.5297426,7.1706907,6.86881,6.4691858,6.0017416,5.6966449,5.7721168,5.6863205,6.8097382,6.6690438,6.4333654,6.2037517,6.3801174,6.6108731,7.0861033,7.4471243,7.4386199,7.1948881,7.5557898,8.31789,7.1928299,5.9878525,7.2488052,7.5800771,7.6993888,7.7407898
CHE.1.0.319.0.UCTGI,CHE,1.0,0.0,319.0,0.0,UCTGI,Switzerland,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1324542,4.303422,4.3389428,4.3198021,4.4883275,4.4192684,4.3481234,4.3600817,4.4832994,4.3219497,4.2675284,4.1054516,3.9977242,4.2029371,4.5303516,4.4326693,4.4069031,4.568407,4.6901119,4.713689,4.7945306,4.8340991,4.8474106,4.8052958,4.8121412,5.02569,4.8983821,4.7776437,4.8672425,4.9603622,5.0018405,4.9468251
JPN.1.0.319.0.UCTGI,JPN,1.0,0.0,319.0,0.0,UCTGI,Japan,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,2.5384163,2.5405229,2.6098597,2.6131714,2.5621646,2.4995845,2.572586,2.4641009,2.4830683,2.5413785,2.6316851,2.7059077,2.8296327,2.9084815,2.9762458,2.9505635,2.9421277,3.1044326,3.2707602,3.2101852,3.2583228,3.2993714,3.3276422,3.2813696,3.651386,3.5084166,3.4502376,3.4145486,3.746244,3.8246152,3.8811826,3.8256879,3.8980493,3.8797944,3.8020766,3.7868002,3.6256697,3.6456527,3.764401,4.2754102,4.5352913,4.7937948,,,,
USA.1.0.319.0.UCTGI,USA,1.0,0.0,319.0,0.0,UCTGI,United States,02 Expenditure (ESA 2010),Intermediate consumption: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,5.0159182,4.9507662,4.9231888,4.6001195,4.9745574,5.2194072,4.9439205,4.9698198,4.8373894,4.9196276,5.2882662,5.43105,5.7610094,5.8747322,5.5390648,5.729205,5.8959335,5.8062104,5.5473205,5.5779232,5.7137309,5.9046019,5.8422837,5.7629598,5.732338,5.7167061,5.6492643,5.6288438,5.5570691,5.6599861,5.7685472,6.1426891,6.4353834,6.5395301,6.5932887,6.6371572,6.7143746,6.790711,7.210785,7.5977891,7.5412864,7.2337076,6.9149691,6.5535204,6.3003993,6.1365173,6.1482656,6.0660046,6.1638516,6.4048521,6.884873,6.8514179,7.3079549,6.8040624,7.02157,7.1789188,7.2087893
EU27.1.0.319.0.UUOG,EU27,1.0,0.0,319.0,0.0,UUOG,European Union,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5017974,2.4978853,2.4762816
EU15.1.0.319.0.UUOG,EU15,1.0,0.0,319.0,0.0,UUOG,European Union (15 countries),02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.289887,2.2725632,2.2511116
EA19.1.0.319.0.UUOG,EA19,1.0,0.0,319.0,0.0,UUOG,Euro area (19 countries),02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0841158,2.1143825,2.0720426,2.1959842,2.1680262,2.1996487,2.214618,2.1900273,2.2697601,2.231009,2.3013753,2.2764332,2.2305927,2.3535632,2.4719678,2.4720576,2.4380178,2.4634018,2.5948781,2.4619507,2.4007523,2.3709025,2.2272936,2.3773184,2.3668117,2.7582196,2.7417954,2.7892403,2.4881431,2.3864812,2.3751184,2.3551183
EA20.1.0.319.0.UUOG,EA20,1.0,0.0,319.0,0.0,UUOG,Euro area,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0868524,2.1170941,2.0707469,2.1937703,2.1674144,2.2037152,2.2141809,2.1858026,2.2686819,2.2276055,2.2975949,2.2712462,2.227028,2.3491125,2.4668944,2.4659437,2.4306657,2.457781,2.5914056,2.4616065,2.3983225,2.3684286,2.2260151,2.3750104,2.3647286,2.7562205,2.7399858,2.7854963,2.4871896,2.3850325,2.3736251,2.352888
EA12.1.0.319.0.UUOG,EA12,1.0,0.0,319.0,0.0,UUOG,Euro area (12 countries),02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0932731,2.1254521,2.0795587,2.2082353,2.1794973,2.2098895,2.2265537,2.2019558,2.2801222,2.2415588,2.3025376,2.2786491,2.2345577,2.3590482,2.4783352,2.4825028,2.4471488,2.473724,2.6067993,2.4729088,2.4088238,2.3766127,2.2370707,2.3852001,2.3764975,2.7618586,2.7369089,2.8041745,2.4949212,2.3881894,2.3684011,2.3451493
BEL.1.0.319.0.UUOG,BEL,1.0,0.0,319.0,0.0,UUOG,Belgium,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9863736,2.006327,2.0247522,2.0114021,1.9696039,1.9126956,1.9327754,1.8984403,2.0183129,2.0352423,2.0682008,1.9989144,1.7911704,1.9053963,2.2212036,2.1287163,2.1282635,2.140256,2.1530788,2.0335427,2.0303318,2.1364768,1.7613607,1.9341803,1.9321094,2.9146035,2.5136792,2.2546259,2.1094358,1.8125898,1.8169168,1.9167581
BGR.1.0.319.0.UUOG,BGR,1.0,0.0,319.0,0.0,UUOG,Bulgaria,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8544463,0.7498377,1.5489409,0.4455776,1.4255515,3.0659686,1.244728,1.3596053,1.051643,1.2718045,1.6555629,1.0552443,1.8363798,2.606969,4.2428773,1.2267719,1.5424094,1.7885399,2.1844684,2.5991207,2.1404156,1.0906199,2.1766024,2.763941,1.520685,2.697368,3.8033847,2.0894508,1.3607762,1.8876282,1.9380959,1.9223051
CZE.1.0.319.0.UUOG,CZE,1.0,0.0,319.0,0.0,UUOG,Czechia,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.150417,1.4860727,0.9813244,0.9515032,0.9368956,1.1956078,1.0530666,1.1018811,0.9684819,1.3801839,1.6272803,1.691324,1.7434137,1.857209,1.9080447,1.9827164,2.0579901,2.1262213,2.1813567,2.1128413,2.0654313,2.0864418,2.0258164,2.000156,1.933699,2.1644152,2.3224903,2.3684827,2.1207428,1.9909017,2.0028818,1.9993672
DNK.1.0.319.0.UUOG,DNK,1.0,0.0,319.0,0.0,UUOG,Denmark,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9926095,2.9410151,2.9263117
DEU.1.0.319.0.UUOG,DEU,1.0,0.0,319.0,0.0,UUOG,Germany,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4371548,2.0801923,2.1887626,2.1238071,1.9061755,1.8789148,1.9070954,1.8894235,1.8317575,1.9677789,1.8149148,1.7336374,1.8391117,1.7351202,1.8163486,1.7565473,1.7279386,1.8625081,1.9135666,1.9891746,1.9256062,1.9848378,2.2336849,2.0690949,2.0735015,2.0508994,1.9466184,2.1153381,2.1470036,2.4092509,2.4763223,2.8229447,2.2026257,2.102296,2.0882096,2.0688492
EST.1.0.319.0.UUOG,EST,1.0,0.0,319.0,0.0,UUOG,Estonia,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4927245,0.7527235,0.7937896,0.6960197,0.7989806,0.5800727,0.5958076,0.641545,0.8288831,1.3783767,1.6006431,1.8635106,1.5930829,1.5903561,2.1121469,1.8715527,1.7799695,1.739966,1.9286936,1.6886335,1.9485143,1.9410554,1.5820781,1.8552511,1.7627808,2.1946002,2.1385264,1.8950243,1.9108209,1.915223,2.1086388,2.0461736
IRL.1.0.319.0.UUOG,IRL,1.0,0.0,319.0,0.0,UUOG,Ireland,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54973,2.7984505,1.186731,1.5016634,1.4645891,1.3585843,1.4978397,1.7010558,1.8167037,1.8174203,1.7980495,1.816444,1.5973053,1.8749168,1.6074827,1.5912019,1.6672038,1.6108552,1.7352764,1.312032,0.9525424,1.0738005,0.9450193,1.1396209,0.9170002,1.1415799,1.0128523,0.9373332,1.0414121,1.005086,1.1484051,1.1172496
